countryID,countryName,pollutantID,year,population,concentration,emission11,emission1A1,emission1A2,emission1A3,emission1Ax,emission1B,emission2,emission3,emission5
HU,Hungary,PM10,2005,10097549,67.858333,0.00000000,2.45709835,0.60486405,4.30546096,15.51306477,0.75291448,8.79577919,15.03055433,0.88524236
HU,Hungary,PM10,2006,10076581,65.750000,0.00000000,0.84100557,0.61536392,3.94005864,17.56871408,0.83664712,8.83778575,14.90640327,0.81644907
HU,Hungary,PM10,2007,10066158,52.727273,0.00000000,0.80208521,0.60771069,3.83054932,16.79628821,0.78070484,8.13360091,14.91310144,0.72787469
HU,Hungary,PM10,2008,10045401,54.583333,0.00000000,0.74974255,0.53564688,4.08547508,15.30884418,0.77638527,7.93111113,14.70994972,0.64532186
HU,Hungary,PM10,2009,10030975,53.727273,0.00000000,0.70543602,0.50468977,3.56353199,18.26727872,0.62811415,7.13761603,14.22543062,0.87238483
HU,Hungary,PM10,2010,10014324,61.363636,0.00000000,0.63354068,0.43518325,3.59279809,20.46574838,0.59843908,5.94549112,14.31256359,0.77885954
HU,Hungary,PM10,2011,9937628,66.000000,0.00000000,0.50475216,0.42777386,2.80047725,22.46135212,0.59555200,5.63875883,14.01974918,1.18337525
HU,Hungary,PM10,2012,9931925,53.818182,0.00000000,0.46976387,0.43406908,2.54105837,22.10275650,0.57983890,5.21036148,13.66477105,1.20411564
HU,Hungary,PM10,2013,9908798,49.500000,0.00000000,0.44657857,0.58534696,2.26449394,20.92438032,0.56160843,5.01115748,13.44383903,1.01818199
HU,Hungary,PM2.5,2004,10123225,21.000000,0.00000000,3.44154245,0.56958372,4.23335637,16.24693686,0.16452928,2.24885460,1.84798175,0.72023357
HU,Hungary,PM2.5,2005,10097549,23.960000,0.00000000,1.56303816,0.59866890,4.07705217,15.06964836,0.18150348,2.45749728,1.70597866,0.86065827
HU,Hungary,PM2.5,2006,10076581,21.800000,0.00000000,0.58248272,0.60880612,3.69542503,17.07958622,0.24354412,2.68319868,1.68704540,0.79222628
HU,Hungary,PM2.5,2007,10066158,20.925000,0.00000000,0.56825975,0.60081531,3.57710252,16.35812676,0.21226084,2.40863189,1.67036210,0.70531699
HU,Hungary,PM2.5,2008,10045401,21.110000,0.00000000,0.54284622,0.52935319,3.82526252,14.89802432,0.19933327,2.35077457,1.64096885,0.62265690
HU,Hungary,PM2.5,2009,10030975,17.915000,0.00000000,0.51545908,0.49843130,3.30246833,17.79266854,0.14875015,1.90912577,1.56324897,0.85142986
HU,Hungary,PM2.5,2010,10014324,20.605000,0.00000000,0.45892869,0.42960249,3.34155839,19.93758076,0.15781908,1.54006964,1.57810679,0.75525415
HU,Hungary,PM2.5,2011,9937628,22.836667,0.00000000,0.34940984,0.42243570,2.56293515,21.87603228,0.13816300,1.62213764,1.54101924,1.15674831
HU,Hungary,PM2.5,2012,9931925,18.227500,0.00000000,0.32306690,0.42836036,2.31251739,21.53130550,0.12936290,1.52915168,1.48476217,1.17851858
HU,Hungary,PM2.5,2013,9908798,16.540000,0.00000000,0.30798670,0.57724034,2.04857238,20.38973126,0.13512043,1.31614199,1.46366522,0.99220646
IE,Ireland,NO2,1997,3652177,49.500000,0.00000000,40.85763836,8.97480994,73.89177429,20.45919117,0.69487143,0.28000000,0.00000000,0.02999684
IE,Ireland,NO2,1999,3734901,39.220000,0.00000000,39.48895482,8.98752064,82.43993397,21.08932121,0.67086896,0.28000000,0.00000000,0.01771530
IE,Ireland,NO2,2000,3776577,21.770000,0.00000000,40.56555460,10.52921056,80.88452209,21.60808979,0.78680087,0.30200000,0.00000000,0.01921500
IE,Ireland,NO2,2001,3760323,28.590000,0.00000000,42.10358714,9.41329673,81.71161787,22.03658166,0.80672292,0.37400000,0.00000000,0.02059467
IE,Ireland,NO2,2002,3744059,22.120000,0.00000000,38.59555593,10.88258482,76.62633073,21.27155601,0.76327846,0.18700000,0.00000000,0.02093085
IE,Ireland,NO2,2003,3797277,29.578000,0.00000000,34.54254055,13.57980982,77.36962208,22.19568686,0.77143930,0.00000000,0.00000000,0.03053427
IE,Ireland,NO2,2004,3905907,26.973333,0.00000000,33.28625054,16.00914422,77.62829581,21.74138280,0.70231219,0.00000000,0.00000000,0.03454343
IE,Ireland,NO2,2005,4038748,27.210000,0.00000000,33.41572689,17.31080466,74.50572687,22.11655295,0.79424164,0.00000000,0.00000000,0.03354624
IE,Ireland,NO2,2006,4179639,25.253333,0.00000000,30.79663578,16.58985617,77.87186288,20.66563271,0.75175727,0.00000000,0.00000000,0.03254904
IE,Ireland,NO2,2007,4316182,20.368333,0.00000000,28.31763617,18.44185543,75.85553240,19.53080891,0.81344361,0.00000000,0.00000000,0.02746890
IE,Ireland,NO2,2008,4435977,24.458000,0.00000000,22.90758089,15.76099907,66.94055312,20.09317870,0.78536073,0.00000000,0.00000000,0.02131626
IE,Ireland,NO2,2009,4526625,27.385000,0.00000000,14.19502083,10.36139334,60.80250856,17.96506134,0.67494938,0.00000000,0.00000000,0.02173386
IE,Ireland,NO2,2010,4575726,28.435000,0.00000000,12.41957051,9.95823857,59.40984416,17.02540578,0.69727167,0.00000000,0.00000000,0.01840953
IE,Ireland,NO2,2011,4570881,25.248333,0.00000000,8.70271932,8.47415342,55.05649102,14.99956580,0.70783276,0.00000000,0.00000000,0.01372560
IE,Ireland,NO2,2012,NULL,24.403333,0.00000000,11.07387873,10.26318542,54.60958169,14.41051999,0.73639569,0.00000000,0.00000000,0.01623041
IE,Ireland,NO2,2013,NULL,24.555000,0.00000000,9.25137240,10.54672218,57.31311458,13.75334699,0.68119002,0.00000000,0.00000000,0.01593398
IE,Ireland,PM10,1999,3734901,66.405000,0.00000000,2.11761684,1.70899494,4.04639648,11.77637464,0.02767334,0.08271323,11.38122575,0.00057307
IE,Ireland,PM10,2001,3760323,47.207500,0.00000000,2.05752762,2.22636186,3.92334428,11.10079598,0.03327732,0.07383616,11.22901147,0.00069836
IE,Ireland,PM10,2002,3744059,39.500000,0.00000000,1.70972236,2.13282932,3.74840797,10.89059767,0.03148524,0.06565096,11.01162404,0.00068233
IE,Ireland,PM10,2003,3797277,50.000000,0.00000000,1.36172771,2.36134167,3.72850192,10.38728001,0.03182187,0.05851499,11.03583638,0.00072071
IE,Ireland,PM10,2004,3905907,31.111429,0.00000000,1.48668196,2.56952784,3.67196204,10.09057017,0.02897038,0.05458497,11.15701542,0.00073782
IE,Ireland,PM10,2005,4038748,29.305714,0.00000000,1.56259990,2.90569430,3.31530636,10.53081181,0.03276247,0.05375750,10.88928920,0.00073186
IE,Ireland,PM10,2006,4179639,33.257143,0.00000000,1.39216367,2.66402691,3.42420717,10.17869072,0.03100999,0.05157240,10.69052069,0.00076080
IE,Ireland,PM10,2007,4316182,29.351250,0.00000000,1.07850602,2.59843354,3.48109293,9.95895069,0.03355455,0.04879329,10.57017989,0.00075931
IE,Ireland,PM10,2008,4435977,26.411667,0.00000000,1.01720270,2.40061621,3.02475778,10.45982378,0.03239613,0.04508065,11.01105818,0.00068414
IE,Ireland,PM10,2009,4526625,25.195000,0.00000000,0.79906021,1.96088125,2.67058028,10.88101015,0.02784166,0.03916781,10.87824978,0.00063919
IE,Ireland,PM10,2010,4575726,31.800000,0.00000000,0.71798166,2.01071853,2.56951941,10.28922017,0.02876246,0.04665163,10.84605113,0.00053431
IE,Ireland,PM10,2011,4570881,32.718333,0.00000000,0.61210937,1.72964839,2.30753383,9.48676065,0.02919810,0.03907060,10.88392811,0.00046713
IE,Ireland,PM10,2012,NULL,24.476000,0.00000000,0.70909994,1.58481373,2.18971650,9.36623560,0.03037632,0.03964546,11.00429390,0.00042226
IE,Ireland,PM10,2013,NULL,27.133333,0.00000000,0.62738692,1.62050683,2.17629743,9.91822283,0.02809909,0.04812791,10.91317603,0.00037970
IE,Ireland,PM2.5,2004,3905907,9.660000,0.00000000,1.06803912,2.47969080,3.44636199,9.83722801,0.01258309,0.01078477,2.19320378,0.00024880
IE,Ireland,PM2.5,2005,4038748,10.990000,0.00000000,1.10916513,2.80365987,3.09830151,10.26122692,0.01423016,0.01137935,2.11590975,0.00024488
IE,Ireland,PM2.5,2007,4316182,8.320000,0.00000000,0.75377776,2.50945217,3.23376672,9.70634138,0.01457420,0.01065568,2.05629601,0.00023995
IE,Ireland,PM2.5,2008,4435977,9.180000,0.00000000,0.69926650,2.32114780,2.80129317,10.19152667,0.01407105,0.00951888,2.06535637,0.00020779
IE,Ireland,PM2.5,2009,4526625,9.950000,0.00000000,0.53730251,1.90144360,2.47038035,10.62850280,0.01209284,0.00585588,2.05121468,0.00020243
IE,Ireland,PM2.5,2010,4575726,11.166667,0.00000000,0.48534836,1.94966463,2.37586255,10.04988507,0.01249278,0.00646419,2.00566203,0.00016924
IE,Ireland,PM2.5,2011,4570881,10.633333,0.00000000,0.40231166,1.67542950,2.12676712,9.26182130,0.01268200,0.00520814,2.00517140,0.00014540
IE,Ireland,PM2.5,2013,NULL,10.550000,0.00000000,0.40145824,1.57219088,1.99596982,9.69999681,0.01220465,0.00633237,2.09539799,0.00014611
IS,Iceland,NO2,1997,NULL,24.240000,0.00000000,0.05692268,3.54808936,9.78890915,19.68549082,0.00000000,1.34782213,0.50625514,0.04127600
IS,Iceland,NO2,2001,NULL,23.150000,0.00000000,0.05715426,3.87515960,8.99905204,15.56825563,0.00000000,1.84355631,0.53639023,0.02659984
IS,Iceland,NO2,2003,NULL,19.350000,0.00000000,0.08099474,3.29376892,9.84350052,16.32755881,0.00000000,1.94340045,0.45668112,0.02169647
IS,Iceland,NO2,2004,NULL,20.690000,0.00000000,0.07748216,3.88354499,11.91072894,15.60923070,0.00000000,1.86080244,0.43939791,0.02984169
IS,Iceland,NO2,2005,NULL,17.135000,0.00000000,0.12080292,4.00084012,8.91549659,15.22825365,0.00000000,1.44611777,0.43452314,0.02188346
IS,Iceland,NO2,2006,NULL,16.925000,0.00000000,0.08366915,3.71632596,11.68710274,13.33118138,0.00000000,1.50123073,0.53716252,0.02408434
IS,Iceland,NO2,2007,NULL,13.220000,0.00000000,0.09598407,3.68927419,13.82801031,13.67281437,0.00000000,1.69300628,0.59780988,0.02768529
IS,Iceland,NO2,2008,NULL,14.215000,0.00000000,0.05631135,3.44884365,13.33436796,12.54233885,0.00000000,1.85582695,0.65508240,0.02459333
IS,Iceland,NO2,2009,NULL,8.946667,0.00000000,0.05881191,2.36649375,10.93009687,14.48884573,0.00000000,1.90210913,0.52373341,0.02380124
IS,Iceland,NO2,2010,NULL,9.450000,0.00000000,0.03847413,1.85377346,11.15381917,12.95588591,0.00000000,1.95686593,0.47530760,0.02011239
IS,Iceland,NO2,2011,NULL,8.922500,0.00000000,0.04303301,1.65324455,11.20410082,12.12458620,0.00000000,1.95744930,0.46384277,0.02378183
IS,Iceland,NO2,2012,NULL,10.093333,0.00000000,0.05114132,1.61286277,10.79848454,11.75142477,0.00000000,2.10076274,0.51787741,0.01862633
IS,Iceland,NO2,2013,NULL,10.030000,0.00000000,0.03862690,1.52119672,10.98619187,11.51879643,0.00000000,2.16374089,0.50873426,0.01997460
IS,Iceland,PM10,1997,NULL,42.410000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22189677,0.13096812,0.00000000
IS,Iceland,PM10,2003,NULL,35.840000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34921766,0.14024694,0.00000000
IS,Iceland,PM10,2004,NULL,46.950000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.39312429,0.14400019,0.00000000
IS,Iceland,PM10,2005,NULL,37.120000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34164322,0.14979521,0.00000000
IS,Iceland,PM10,2006,NULL,41.890000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.60138111,0.15287064,0.00000000
IS,Iceland,PM10,2007,NULL,29.795000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.49969628,0.16138161,0.00000000
IS,Iceland,PM10,2008,NULL,40.120000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.69441404,0.15273783,0.00000000
IS,Iceland,PM10,2009,NULL,23.773333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.55296423,0.15199215,0.00000000
IS,Iceland,PM10,2010,NULL,27.396667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.51194143,0.14877205,0.00000000
IS,Iceland,PM10,2011,NULL,22.523333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.42634857,0.15203970,0.00000000
IS,Iceland,PM10,2012,NULL,20.446667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.49346998,0.15184072,0.00000000
IS,Iceland,PM10,2013,NULL,25.585000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.43727783,0.14910978,0.00000000
IS,Iceland,PM2.5,2003,NULL,11.210000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24055372,0.02652896,0.00000000
IS,Iceland,PM2.5,2004,NULL,15.125000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27197237,0.02673417,0.00000000
IS,Iceland,PM2.5,2005,NULL,13.590000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23571246,0.02787807,0.00000000
IS,Iceland,PM2.5,2006,NULL,25.210000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.45947625,0.02891757,0.00000000
IS,Iceland,PM2.5,2009,NULL,9.683333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33144154,0.02978538,0.00000000
IS,Iceland,PM2.5,2010,NULL,7.695000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29711761,0.02929195,0.00000000
IS,Iceland,PM2.5,2011,NULL,6.910000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24098435,0.02969250,0.00000000
IS,Iceland,PM2.5,2012,NULL,7.113333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27026101,0.02936827,0.00000000
IS,Iceland,PM2.5,2013,NULL,10.865000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23846304,0.02815074,0.00000000
IT,Italy,NO2,1998,56904379,53.670000,29.80732535,223.38311200,199.82153579,1088.04460109,198.57500156,8.76291806,5.87422672,25.00124032,2.88810963
IT,Italy,NO2,1999,56909109,49.315970,12.86746909,183.88768700,201.47899782,1047.59220162,195.64727606,6.48502926,5.52638623,25.63534433,2.94396441
IT,Italy,NO2,2000,56923524,57.189016,21.39828920,169.64156300,193.60978371,1001.35947115,183.67738197,3.37460702,5.98513031,25.97385731,2.34230436
IT,Italy,NO2,2001,57844017,53.283678,14.34445444,158.45759100,191.84334397,992.34593975,179.22370355,3.68424636,5.84432251,28.32928385,2.37118415
IT,Italy,NO2,2002,56993742,51.208333,7.68250391,157.56703099,181.89728549,959.65132755,173.01457224,6.23719411,6.04537157,28.36043079,2.36987808
IT,Italy,NO2,2003,57321070,52.146216,17.47144277,157.83502336,178.89695421,946.14225283,180.82933666,7.71769246,6.07487928,28.61114371,2.34605919
IT,Italy,NO2,2004,57888245,49.686847,12.48204633,145.11064526,171.90818490,926.32792985,180.14659501,7.75771436,6.69780251,28.02603493,2.72306014
IT,Italy,NO2,2005,58393000,48.750968,9.23104001,115.35037827,181.63928294,891.99949094,181.62556190,9.78617830,6.41669594,25.69189991,2.54839345
IT,Italy,NO2,2006,58869757,48.613188,7.95425327,111.90690619,175.88262573,861.27111148,171.43380533,6.98126413,6.40630106,27.02346444,2.51998211
IT,Italy,NO2,2007,59288519,44.468202,42.34357575,101.47855210,176.48823607,842.45697811,164.69730286,5.03989365,6.48201751,26.37630989,2.46082090
IT,Italy,NO2,2008,59619290,43.522162,15.10581787,91.31697669,156.19113952,822.34959401,161.14930402,3.15126271,5.84246948,24.21642727,2.47922105
IT,Italy,NO2,2009,59887505,42.768859,18.94361250,73.30707624,128.86572134,765.14650505,163.63557044,7.15297111,4.70959640,21.95915456,2.42681673
IT,Italy,NO2,2010,60340328,38.778857,12.51443474,79.61754674,122.17072535,757.97872307,153.25101964,5.06764448,5.29806620,21.79619382,2.31955603
IT,Italy,NO2,2011,60626442,40.446579,17.93146370,74.39180187,120.38393546,745.61106532,140.18681838,5.10239137,5.77487199,30.28208996,2.31492938
IT,Italy,NO2,2012,59394207,37.607588,30.70849647,72.32423749,103.94358826,666.13718139,140.25847669,5.30350247,5.04792211,27.44366226,2.35513208
IT,Italy,NO2,2013,59685227,36.758102,3.69226130,60.33404803,94.35492247,608.89699964,144.67785173,4.32334921,4.63760484,24.98893262,2.31457309
IT,Italy,PM10,1998,56904379,99.000000,56.70274272,25.56171426,25.35393915,57.98197827,92.03729480,1.46081796,17.07146438,18.07391481,2.67657061
IT,Italy,PM10,1999,56909109,77.577143,28.54103034,21.30900527,24.44931462,57.02557043,93.81562571,1.46781000,16.95486533,18.07583684,2.73105093
IT,Italy,PM10,2000,56923524,77.960909,42.95868147,18.36801059,22.34265466,56.80401995,86.52733872,1.47610260,17.63763657,17.25028965,2.44870827
IT,Italy,PM10,2001,57844017,67.657742,28.29723702,16.26589007,21.92035697,56.95564010,81.99422812,1.50882960,17.65153484,18.45834108,2.36432080
IT,Italy,PM10,2002,56993742,80.181935,15.51817353,12.86779050,21.10406632,56.65144033,56.31647210,1.45748800,17.56407278,18.40741038,2.52602560
IT,Italy,PM10,2003,57321070,68.057692,34.13925414,8.92894222,21.06862990,57.18800190,79.17241668,1.47743660,18.31846273,18.01023309,2.43116440
IT,Italy,PM10,2004,57888245,66.735294,19.77676933,8.37044082,18.74908330,57.46059560,56.46090155,1.58413491,19.02644052,17.86682838,2.96562267
IT,Italy,PM10,2005,58393000,64.550725,17.39067900,5.84771108,16.93792263,55.16484543,83.57558407,1.62658960,19.07832143,17.67043412,2.68422413
IT,Italy,PM10,2006,58869757,64.203540,13.85600105,5.54488816,16.01719106,53.15278495,93.90330835,1.61512020,20.00649721,16.87260286,2.61521826
IT,Italy,PM10,2007,59288519,60.858491,82.19503554,4.27724119,14.27948500,52.50459510,122.96619281,1.64412380,19.28527081,17.87223295,2.60071459
IT,Italy,PM10,2008,59619290,57.058824,22.82808406,3.63353914,13.30674538,51.97698366,142.35516971,1.49413576,17.98980434,18.48957023,2.69643345
IT,Italy,PM10,2009,59887505,54.424837,27.39038167,2.76865767,9.92792437,46.90654403,137.21658927,1.23212950,14.03159157,18.58230488,2.59355792
IT,Italy,PM10,2010,60340328,51.154412,16.50985776,2.82025169,9.85353094,46.26982094,130.52996708,1.33928850,15.07530346,18.52705266,2.55266851
IT,Italy,PM10,2011,60626442,57.345070,26.24123872,1.75666607,9.72649109,44.69341993,86.18873182,1.33684370,15.33320160,18.73661250,2.54025925
IT,Italy,PM10,2012,59394207,51.637500,55.28442667,1.94343168,8.21827432,37.40921808,120.07382538,1.33215460,13.67914546,19.26464190,2.54514143
IT,Italy,PM10,2013,59685227,51.982951,8.82031420,1.46413869,7.92667503,31.68687698,120.36376515,1.10585791,12.02640780,19.09611119,2.44913533
IT,Italy,PM2.5,2003,57321070,20.570000,27.93211703,5.86629409,15.93107820,57.14383941,78.40541064,0.41864984,12.26581348,5.64720262,2.08940902
IT,Italy,PM2.5,2004,57888245,27.627500,16.18099309,5.28106161,13.86262607,57.41581089,55.93554260,0.43185593,12.76431781,5.94363559,2.54706261
IT,Italy,PM2.5,2005,58393000,26.040000,14.22873736,3.66621866,12.64156128,55.12191559,82.75584114,0.45036072,12.96233231,5.77143990,2.30703475
IT,Italy,PM2.5,2006,58869757,27.340000,11.33672813,3.55824144,11.91870792,53.11135131,92.98346290,0.43946684,13.47907710,5.59152484,2.24842998
IT,Italy,PM2.5,2007,59288519,23.705833,67.25048363,2.70309313,10.71574137,52.46803942,121.72553162,0.44878999,13.24446994,5.80706079,2.23507266
IT,Italy,PM2.5,2008,59619290,21.243000,18.67752333,2.27635917,10.10626900,51.93721904,140.89471703,0.38560925,12.36483885,5.96348604,2.31672934
IT,Italy,PM2.5,2009,59887505,21.165588,22.41031228,1.75148246,7.68381243,46.86887009,135.79521920,0.32535937,9.40023157,5.86795149,2.22866239
IT,Italy,PM2.5,2010,60340328,20.117561,13.50806544,1.82443102,7.62997368,46.22870053,129.16344692,0.35179598,10.32195514,5.78034269,2.19191002
IT,Italy,PM2.5,2011,60626442,22.498182,21.47010441,1.06413913,7.54141706,44.65365559,85.28928258,0.32152708,10.51846014,5.79080995,2.18145461
IT,Italy,PM2.5,2012,59394207,20.209365,45.23271273,1.26666962,6.50247710,37.36946229,118.79825143,0.30812837,9.35307859,5.96906633,2.18664123
IT,Italy,PM2.5,2013,59685227,18.723548,7.21662071,0.97624692,6.65615331,31.64751840,119.08894416,0.25787625,8.08474321,5.85926665,2.10496934
LT,Lithuania,NO2,1997,3588013,34.810000,0.00000000,9.97167676,4.55632713,41.20355822,6.34702350,0.00000000,0.84461200,3.40996847,0.00111138
LT,Lithuania,NO2,1998,3562261,23.190000,0.00000000,10.21826297,4.84705561,41.04488892,5.55279621,0.00000000,0.98329500,3.48984349,0.00087343
LT,Lithuania,NO2,1999,3536401,22.160000,0.00000000,8.68021587,4.01153666,32.48580179,4.51385430,0.00000000,1.00084000,3.89909693,0.00031302
LT,Lithuania,NO2,2003,3462553,34.786667,0.00000000,7.70014072,3.48131746,34.52533962,3.95049258,0.02858600,1.30235100,4.77755753,0.00327957
LT,Lithuania,NO2,2004,3445857,25.770000,0.00000000,8.07429152,3.86294123,34.30780872,4.02751918,0.06528200,1.32671000,4.81773211,0.00221757
LT,Lithuania,NO2,2005,3425324,25.503333,0.00000000,8.56947217,4.99130956,35.74814929,4.22311660,0.07478900,0.43723507,4.90097291,0.00333980
LT,Lithuania,NO2,2006,3419486,25.594444,0.00000000,7.53618475,5.70930165,37.67794716,4.39901180,0.11559200,0.47450000,5.02256359,0.00387564
LT,Lithuania,NO2,2007,3409798,21.906250,0.00000000,6.19418394,5.15253238,36.44433394,4.34260630,0.05002600,0.62339000,5.20928463,0.00173965
LT,Lithuania,NO2,2008,3366357,22.475000,0.00000000,6.94675123,4.51150343,37.59580149,4.40624384,0.11515200,0.56778200,4.85687912,0.00172987
LT,Lithuania,NO2,2009,3271041,16.678750,0.00000000,6.68849114,3.13297015,32.45796696,4.25041980,0.09028000,0.48505000,5.49844805,0.00160117
LT,Lithuania,NO2,2010,3152855,21.294000,0.00000000,6.73872627,3.29979122,33.55469793,4.47616235,0.14227400,0.48123000,5.84893748,0.00161431
LT,Lithuania,NO2,2011,3052588,18.491667,0.00000000,5.60794354,3.63974129,30.90297529,4.54380070,0.12153600,0.65112000,5.99063241,0.01023128
LT,Lithuania,NO2,2012,2998894,21.258750,0.00000000,5.25306234,3.89288982,32.61437576,4.51740030,0.08525600,0.68077000,6.10584558,0.00211700
LT,Lithuania,NO2,2013,2971905,21.368750,0.00000000,4.34432794,3.80196687,32.20382113,4.41111195,0.06339400,0.67674000,6.25929277,0.00178066
LT,Lithuania,PM10,1999,3536401,46.850000,0.00000000,1.19267171,0.47272533,1.33595580,14.99917274,0.00000000,0.15600614,1.45887782,0.31941157
LT,Lithuania,PM10,2003,3462553,62.700000,0.00000000,1.24485025,1.05630612,1.18080694,15.70755665,0.00000000,0.13813511,1.63067858,0.25242259
LT,Lithuania,PM10,2004,3445857,56.614286,0.00000000,1.43900687,1.07692530,1.27850339,15.86172952,0.00000000,0.16153031,1.66067990,0.27200000
LT,Lithuania,PM10,2005,3425324,51.537500,0.00000000,0.48298349,1.08767005,1.31356396,16.02685016,0.00000000,0.17398589,1.72651743,0.00332148
LT,Lithuania,PM10,2006,3419486,48.682500,0.00000000,0.45620154,1.02135208,1.26942831,16.77645946,0.00000000,0.21816861,1.73915408,0.00886525
LT,Lithuania,PM10,2007,3409798,43.812500,0.00000000,0.55784098,1.03615795,1.46940005,16.17559774,0.00000000,0.15258048,1.67173115,0.01170313
LT,Lithuania,PM10,2008,3366357,36.771250,0.00000000,0.55000910,0.95911995,1.60468531,16.72039702,0.00000000,0.19148937,1.60623378,0.01269848
LT,Lithuania,PM10,2009,3271041,46.032500,0.00000000,0.56694190,0.73694638,1.23208244,16.98982126,0.00000000,0.11326517,1.63651508,0.01178969
LT,Lithuania,PM10,2010,3152855,50.020000,0.00000000,0.47935499,0.85508396,1.35261378,16.92204540,0.00000000,0.12124592,1.65684132,0.00667930
LT,Lithuania,PM10,2011,3052588,45.943750,0.00000000,0.37078217,0.91242871,1.22245993,16.60775231,0.00000000,0.14474422,1.54373258,0.07565990
LT,Lithuania,PM10,2012,2998894,45.513750,0.00000000,0.43175578,1.00830093,1.15233044,16.57521243,0.00000000,0.14474422,1.51792116,0.00011291
LT,Lithuania,PM10,2013,2971905,48.561250,0.00000000,0.31392579,0.68582720,1.11009572,16.10653679,0.00000000,0.14400000,1.46077501,0.00010103
LT,Lithuania,PM2.5,2007,3409798,12.320000,0.00000000,0.41393901,1.00946702,1.48432107,15.77795882,0.00000000,0.10869272,0.44896263,0.00000373
LT,Lithuania,PM2.5,2008,3366357,9.915000,0.00000000,0.41642776,0.93581095,1.62082915,16.31330408,0.00000000,0.13564118,0.43111545,0.00000675
LT,Lithuania,PM2.5,2009,3271041,13.260000,0.00000000,0.42169071,0.71935478,1.24338936,16.57299720,0.00000000,0.08481361,0.43092028,0.00000571
LT,Lithuania,PM2.5,2010,3152855,15.946667,0.00000000,0.36538756,0.83346429,1.36570249,16.50894656,0.00000000,0.08754747,0.43252614,0.00000440
LT,Lithuania,PM2.5,2011,3052588,14.630000,0.00000000,0.27892257,0.88658969,1.23624952,16.20029295,0.00000000,0.10134642,0.40989589,0.00000564
LT,Lithuania,PM2.5,2012,2998894,18.326667,0.00000000,0.33594297,0.98203743,1.16568904,16.17304015,0.00000000,0.10134642,0.39510467,0.00000429
LT,Lithuania,PM2.5,2013,2971905,21.675000,0.00000000,0.24433551,0.66664598,1.12368943,15.71414047,0.00000000,0.10100000,0.37888462,0.00000353
LU,Luxembourg,NO2,2004,451600,46.435000,0.00000000,1.14265314,7.11741086,49.32195490,2.50821969,0.00000000,0.00000000,0.91897780,0.00000000
LU,Luxembourg,NO2,2005,461230,48.445000,0.00000000,1.21093030,7.16132552,51.89502882,2.40681633,0.00000000,0.00000000,0.83774010,0.00000000
LU,Luxembourg,NO2,2006,469086,58.310000,0.00000000,1.23225139,6.76215032,47.12403971,2.36259451,0.00000000,0.00000000,0.82833820,0.00000000
LU,Luxembourg,NO2,2007,476187,45.130000,0.00000000,1.14703767,6.77359910,42.58538321,2.27682498,0.00000000,0.00000000,0.80904500,0.00000000
LU,Luxembourg,NO2,2008,483799,47.290000,0.00000000,1.10195436,5.93189175,39.52741985,2.31218679,0.00000000,0.00000000,0.81852148,0.00000000
LU,Luxembourg,NO2,2009,493500,48.560000,0.00000000,1.23584373,5.64477628,33.47139138,2.35244480,0.00000000,0.00000000,0.82120170,0.00000000
LU,Luxembourg,NO2,2010,NULL,48.315000,0.00000000,1.35352684,5.93959039,33.45238792,2.46875717,0.00000000,0.00000000,0.82535395,0.00000000
LU,Luxembourg,NO2,2011,NULL,47.685000,0.00000000,1.29516647,6.36904291,32.76687768,1.99568064,0.00000000,0.00000000,0.87733311,0.00000000
LU,Luxembourg,NO2,2012,NULL,33.490000,0.00000000,1.32193911,5.55530352,29.25003757,2.15331712,0.00000000,0.00000000,0.82680850,0.00000000
LU,Luxembourg,PM10,2006,469086,34.460000,0.00000000,0.00432456,0.49471671,1.11489546,0.62856576,0.00000000,0.00000000,0.30761100,0.00000000
