"popID";"cityID";"year";"population";"interpolation"
8699;"CH001C1";1992;361768;1
8700;"CH001C1";1993;360940;1
8701;"CH001C1";1994;360555;1
8702;"CH001C1";1995;360541;1
8703;"CH001C1";1997;361333;1
8704;"CH001C1";1998;361973;1
8705;"CH001C1";1999;362651;1
8706;"CH001C1";2001;363764;1
8707;"CH001C1";2002;364125;1
8708;"CH001C1";2003;364373;1
8709;"CH002C1";1991;172979;1
8710;"CH002C1";1992;174376;1
8711;"CH002C1";1993;175323;1
8712;"CH002C1";1994;175911;1
8713;"CH002C1";1995;176230;1
8714;"CH002C1";1997;176442;1
8715;"CH002C1";1998;176608;1
8716;"CH002C1";1999;177054;1
8717;"CH002C1";2001;179440;1
8718;"CH002C1";2002;181264;1
8719;"CH002C1";2003;183136;1
8720;"CH003C1";1991;176918;1
8721;"CH003C1";1992;175446;1
8722;"CH003C1";1993;174025;1
8723;"CH003C1";1994;172667;1
8724;"CH003C1";1995;171386;1
8725;"CH003C1";1996;170193;1
8726;"CH003C1";1997;169101;1
8727;"CH003C1";1998;168123;1
8728;"CH003C1";1999;167271;1
8729;"CH003C1";2001;166010;1
8730;"CH003C1";2002;165705;1
8731;"CH003C1";2003;165735;1
8732;"CH004C1";1991;135367;1
8733;"CH004C1";1992;134424;1
8734;"CH004C1";1993;133516;1
8735;"CH004C1";1994;132646;1
8736;"CH004C1";1995;131821;1
8737;"CH004C1";1997;130328;1
8738;"CH004C1";1998;129678;1
8739;"CH004C1";1999;129109;1
8740;"CH004C1";2001;128260;1
8741;"CH004C1";2002;127966;1
8742;"CH004C1";2003;127728;1
8743;"CH005C1";1991;127135;1
8744;"CH005C1";1992;126324;1
8745;"CH005C1";1993;125669;1
8746;"CH005C1";1994;125162;1
8747;"CH005C1";1995;124795;1
8748;"CH005C1";1997;124450;1
8749;"CH005C1";1998;124468;1
8750;"CH005C1";1999;124621;1
8751;"CH005C1";2001;125340;1
8752;"CH005C1";2002;125845;1
8753;"CH005C1";2003;126359;1
8754;"CH006C1";1991;87719;1
8755;"CH006C1";1992;88302;1
8756;"CH006C1";1993;88738;1
8757;"CH006C1";1994;89062;1
8758;"CH006C1";1995;89307;1
8759;"CH006C1";1996;89504;1
8760;"CH006C1";1997;89688;1
8761;"CH006C1";1998;89890;1
8762;"CH006C1";1999;90144;1
8763;"CH006C1";2001;90949;1
8764;"CH006C1";2002;91628;1
8765;"CH006C1";2003;92614;1
8766;"CH007C1";1991;72398;1
8767;"CH007C1";1992;70419;1
8768;"CH007C1";1993;69192;1
8769;"CH007C1";1994;68610;1
8770;"CH007C1";1995;68566;1
8771;"CH007C1";1996;68950;1
8772;"CH007C1";1997;69656;1
8773;"CH007C1";1998;70576;1
8774;"CH007C1";1999;71602;1
8775;"CH007C1";2001;73535;1
8776;"CH007C1";2002;74196;1
8777;"CH007C1";2003;74468;1
8778;"CH008C1";1991;75463;1
8779;"CH008C1";1992;74747;1
8780;"CH008C1";1993;74285;1
8781;"CH008C1";1994;74045;1
8782;"CH008C1";1995;73993;1
8783;"CH008C1";1996;74097;1
8784;"CH008C1";1997;74325;1
8785;"CH008C1";1998;74644;1
8786;"CH008C1";1999;75022;1
8787;"CH008C1";2001;75819;1
8788;"CH008C1";2002;76153;1
8789;"CH008C1";2003;76376;1
8790;"CY001C1";2010;236182;1
8791;"CY001C1";2011;238456;1
8792;"CY001C1";2012;241652;1
8793;"CY501C1";2010;185794;1
8794;"CY501C1";2011;184582;1
8795;"CY501C1";2012;180965;1
8796;"CY501C1";2013;174441;1
8797;"CZ001C1";2005;1181215;1
8798;"CZ001C1";2006;1194382;1
8799;"CZ002C1";2005;366576;1
8800;"CZ002C1";2006;366993;1
8801;"CZ003C1";2005;309555;1
8802;"CZ003C1";2006;308724;1
8803;"CZ004C1";2005;161495;1
8804;"CZ004C1";2006;162281;1
8805;"CZ005C1";2005;93817;1
8806;"CZ005C1";2006;94346;1
8807;"CZ006C1";2002;101754;1
8808;"CZ006C1";2003;101150;1
8809;"CZ006C1";2005;100517;1
8810;"CZ006C1";2006;100404;1
8811;"CZ007C1";2002;97937;1
8812;"CZ007C1";2003;97403;1
8813;"CZ007C1";2005;97831;1
8814;"CZ007C1";2006;98627;1
8815;"CZ008C1";2002;95713;1
8816;"CZ008C1";2003;94878;1
8817;"CZ008C1";2005;94728;1
8818;"CZ008C1";2006;94958;1
8819;"CZ009C1";2002;96108;1
8820;"CZ009C1";2003;95292;1
8821;"CZ009C1";2005;94309;1
8822;"CZ009C1";2006;94153;1
8823;"CZ010C1";2002;89597;1
8824;"CZ010C1";2003;88798;1
8825;"CZ010C1";2005;88379;1
8826;"CZ010C1";2006;88662;1
8827;"CZ011C1";2002;80341;1
8828;"CZ011C1";2003;79548;1
8829;"CZ011C1";2005;77623;1
8830;"CZ011C1";2006;76757;1
8831;"CZ012C1";2002;70211;1
8832;"CZ012C1";2003;69643;1
8833;"CZ012C1";2005;69283;1
8834;"CZ012C1";2006;69396;1
8835;"CZ013C1";2002;52625;1
8836;"CZ013C1";2003;52015;1
8837;"CZ013C1";2005;51207;1
8838;"CZ013C1";2006;51076;1
8839;"CZ014C1";2002;50109;1
8840;"CZ014C1";2003;49855;1
8841;"CZ014C1";2005;50065;1
8842;"CZ014C1";2006;50395;1
8843;"DE001C1";1993;3489956;1
8844;"DE001C1";1994;3487859;1
8845;"DE002C1";1993;1696054;1
8846;"DE002C1";1994;1701816;1
8847;"DE003C1";1993;1277582;1
8848;"DE003C1";1994;1268334;1
8849;"DE004C1";1993;961763;1
8850;"DE004C1";1994;962877;1
8851;"DE005C1";1993;664611;1
8852;"DE005C1";1994;659617;1
8853;"DE006C1";1993;630678;1
8854;"DE006C1";1994;626045;1
8855;"DE010C1";1993;606558;1
8856;"DE010C1";1994;605465;1
8857;"DE011C1";1993;576503;1
8858;"DE011C1";1994;574505;1
8859;"DE012C1";1993;551824;1
8860;"DE012C1";1994;550159;1
8861;"DE013C1";1993;529592;1
8862;"DE013C1";1994;529276;1
8863;"DE014C1";1993;502030;1
8864;"DE014C1";1994;499830;1
8865;"DE015C1";1993;404798;1
8866;"DE015C1";1994;404231;1
8867;"DE017C1";1993;324089;1
8868;"DE017C1";1994;324042;1
8869;"DE018C1";1993;313776;1
8870;"DE018C1";1994;306798;1
8871;"DE018C1";1999;256749;1
8872;"DE019C1";1993;289993;1
8873;"DE019C1";1994;283029;1
8874;"DE020C1";1993;264542;1
8875;"DE020C1";1994;264422;1
8876;"DE021C1";1993;129323;1
8877;"DE021C1";1994;128769;1
8878;"DE021C1";2002;123753;1
8879;"DE021C1";2003;123452;1
8880;"DE022C1";1993;177454;1
8881;"DE022C1";1994;177166;1
8882;"DE023C1";1993;106655;1
8883;"DE023C1";1994;106870;1
8884;"DE025C1";1993;140929;1
8885;"DE025C1";1994;140032;1
8886;"DE026C1";1993;99135;1
8887;"DE026C1";1994;99372;1
8888;"DE027C1";1993;194649;1
8889;"DE027C1";1994;196030;1
8890;"DE028C1";1993;125556;1
8891;"DE028C1";1994;125832;1
8892;"DE029C1";1993;87132;1
8893;"DE029C1";1994;85587;1
8894;"DE030C1";1993;62821;1
8895;"DE030C1";1994;62586;1
8896;"DE031C1";1993;131099;1
8897;"DE031C1";1994;127183;1
8898;"DE032C1";1993;223393;1
8899;"DE032C1";1994;220216;1
8900;"DE033C1";1993;268579;1
8901;"DE033C1";1994;266660;1
8902;"DE034C1";1993;280778;1
8903;"DE034C1";1994;282172;1
8904;"DE035C1";1993;277695;1
8905;"DE035C1";1994;277054;1
8906;"DE036C1";1993;264510;1
8907;"DE036C1";1994;265051;1
8908;"DE041C1";2002;144116;1
8909;"DE537C1";2001;111548;1
8910;"DE546C1";1993;391366;1
8911;"DE546C1";1994;388881;1
8912;"DK001C1";2005;503204;1
8913;"DK001C1";2006;506232;1
8914;"DK001C1";2007;510629;1
8915;"DK001C1";2008;516278;1
8916;"DK001C1";2009;523058;1
8917;"DK001C1";2010;530853;1
8918;"DK002C1";2005;295672;1
8919;"DK002C1";2006;297846;1
8920;"DK002C1";2007;300089;1
8921;"DK002C1";2008;302462;1
8922;"DK002C1";2009;305024;1
8923;"DK002C1";2010;307836;1
8924;"DK003C1";2005;185963;1
8925;"DK003C1";2006;186584;1
8926;"DK003C1";2007;187143;1
8927;"DK003C1";2008;187715;1
8928;"DK003C1";2009;188373;1
8929;"DK003C1";2010;189191;1
8930;"EL001C1";1992;774092;1
8931;"EL001C1";1993;775912;1
8932;"EL001C1";1994;777572;1
8933;"EL001C1";1995;779112;1
8934;"EL001C1";1997;782001;1
8935;"EL001C1";1998;783482;1
8936;"EL001C1";1999;785108;1
8937;"EL001C1";2000;786972;1
8938;"EL001C1";2002;791701;1
8939;"EL001C1";2003;794260;1
8940;"EL001C1";2010;766662;1
8941;"EL001C1";2012;458223;1
8942;"EL001C1";2013;115285;1
8943;"EL002C1";1992;384528;1
8944;"EL002C1";1993;384865;1
8945;"EL002C1";1994;384994;1
8946;"EL002C1";1995;384929;1
8947;"EL002C1";1997;384312;1
8948;"EL002C1";1998;383987;1
8949;"EL002C1";1999;383920;1
8950;"EL002C1";2000;384323;1
8951;"EL002C1";2002;387076;1
8952;"EL002C1";2003;388022;1
8953;"EL002C1";2010;360429;1
8954;"EL002C1";2012;225649;1
8955;"EL002C1";2013;77085;1
8956;"EL003C1";1992;157346;1
8957;"EL003C1";1993;158929;1
8958;"EL003C1";1994;160465;1
8959;"EL003C1";1995;161970;1
8960;"EL003C1";1997;164963;1
8961;"EL003C1";1998;166497;1
8962;"EL003C1";1999;168098;1
8963;"EL003C1";2000;169794;1
8964;"EL003C1";2002;173575;1
8965;"EL003C1";2003;175602;1
8966;"EL003C1";2010;184278;1
8967;"EL003C1";2012;141598;1
8968;"EL003C1";2013;91045;1
8969;"EL005C1";1992;116151;1
8970;"EL005C1";1993;117944;1
8971;"EL005C1";1994;119716;1
8972;"EL005C1";1995;121471;1
8973;"EL005C1";1997;124951;1
8974;"EL005C1";1998;126729;1
8975;"EL005C1";1999;128593;1
8976;"EL005C1";2000;130594;1
8977;"EL005C1";2002;135127;1
8978;"EL005C1";2003;137338;1
8979;"EL005C1";2010;144543;1
8980;"EL005C1";2012;150719;1
8981;"EL005C1";2013;156347;1
8982;"EL006C1";1992;77966;1
8983;"EL006C1";1993;78739;1
8984;"EL006C1";1994;79507;1
8985;"EL006C1";1995;80263;1
8986;"EL006C1";1997;81725;1
8987;"EL006C1";1998;82456;1
8988;"EL006C1";1999;83225;1
8989;"EL006C1";2000;84064;1
8990;"EL006C1";2002;86012;1
8991;"EL006C1";2003;86849;1
8992;"EL006C1";2010;86872;1
8993;"EL006C1";2012;84215;1
8994;"EL006C1";2013;81012;1
8995;"ES001C1";1997;2834982;1
8996;"ES002C1";1997;1482105;1
8997;"ES003C1";1997;739131;1
8998;"ES004C1";1997;694203;1
8999;"ES005C1";1997;600897;1
9000;"ES006C1";1997;542317;1
9001;"ES007C1";1997;346392;1
9002;"ES008C1";1997;349479;1
9003;"ES009C1";1997;316317;1
9004;"ES010C1";1992;292428;1
9005;"ES010C1";1993;291567;1
9006;"ES010C1";1994;293619;1
9007;"ES010C1";1995;298031;1
9008;"ES010C1";1997;311634;1
9009;"ES011C1";1997;93576;1
9010;"ES012C1";1997;215030;1
9011;"ES013C1";1997;198951;1
9012;"ES014C1";1992;179883;1
9013;"ES014C1";1993;177068;1
9014;"ES014C1";1994;173088;1
9015;"ES014C1";1995;169105;1
9016;"ES014C1";1997;166073;1
9017;"ES015C1";1997;182577;1
9018;"ES016C1";1997;66596;1
9019;"ES017C1";1997;125653;1
9020;"ES018C1";1997;123965;1
9021;"ES501C1";2005;238867;1
9022;"ES501C1";2006;238534;1
9023;"ES501C1";2007;237845;1
9024;"ES501C1";2008;237351;1
9025;"ES501C1";2009;237603;1
9026;"ES503C1";2005;215008;1
9027;"ES503C1";2006;215703;1
9028;"ES503C1";2007;216699;1
9029;"ES503C1";2008;217734;1
9030;"ES503C1";2009;218550;1
9031;"ES504C1";2005;203550;1
9032;"ES504C1";2006;205293;1
9033;"ES504C1";2007;207067;1
9034;"ES504C1";2008;208217;1
9035;"ES504C1";2009;208085;1
9036;"ES505C1";2005;213272;1
9037;"ES505C1";2006;218891;1
9038;"ES505C1";2007;224874;1
9039;"ES505C1";2008;229803;1
9040;"ES505C1";2009;232259;1
9041;"ES506C1";2005;200504;1
9042;"ES506C1";2006;203488;1
9043;"ES506C1";2007;206483;1
9044;"ES506C1";2008;209351;1
9045;"ES506C1";2009;211957;1
9046;"ES507C1";2005;195913;1
9047;"ES507C1";2006;199022;1
9048;"ES507C1";2007;202190;1
9049;"ES507C1";2008;204947;1
9050;"ES507C1";2009;206821;1
9051;"ES508C1";2005;194231;1
9052;"ES508C1";2006;196394;1
9053;"ES508C1";2007;199040;1
9054;"ES508C1";2008;202070;1
9055;"ES508C1";2009;205388;1
9056;"ES510C1";2005;183651;1
9057;"ES510C1";2006;184460;1
9058;"ES510C1";2007;185060;1
9059;"ES510C1";2008;185441;1
9060;"ES510C1";2009;185593;1
9061;"ES511C1";2005;194421;1
9062;"ES511C1";2006;198455;1
9063;"ES511C1";2007;202545;1
9064;"ES511C1";2008;205587;1
9065;"ES511C1";2009;206480;1
9066;"ES512C1";2005;193607;1
9067;"ES512C1";2006;198173;1
9068;"ES512C1";2007;202638;1
9069;"ES512C1";2008;206733;1
9070;"ES512C1";2009;210185;1
9071;"ES513C1";2005;180706;1
9072;"ES513C1";2006;183166;1
9073;"ES513C1";2007;185529;1
9074;"ES513C1";2008;187314;1
9075;"ES513C1";2009;188041;1
9076;"ES514C1";2005;179296;1
9077;"ES514C1";2006;181870;1
9078;"ES514C1";2007;184816;1
9079;"ES514C1";2008;187546;1
9080;"ES514C1";2009;189474;1
9081;"ES515C1";2005;170609;1
9082;"ES515C1";2006;172252;1
9083;"ES515C1";2007;174240;1
9084;"ES515C1";2008;176203;1
9085;"ES515C1";2009;177771;1
9086;"ES516C1";2005;162014;1
9087;"ES516C1";2006;162460;1
9088;"ES516C1";2007;161839;1
9089;"ES516C1";2008;160241;1
9090;"ES516C1";2009;157753;1
9091;"ES517C1";2005;158693;1
9092;"ES517C1";2006;161570;1
9093;"ES517C1";2007;164596;1
9094;"ES517C1";2008;167143;1
9095;"ES517C1";2009;168587;1
9096;"ES518C1";2005;156866;1
9097;"ES518C1";2006;159437;1
9098;"ES518C1";2007;162830;1
9099;"ES518C1";2008;166163;1
9100;"ES518C1";2009;168557;1
9101;"ES519C1";2005;158042;1
9102;"ES519C1";2006;160261;1
9103;"ES519C1";2007;162868;1
9104;"ES519C1";2008;165608;1
9105;"ES519C1";2009;168229;1
9106;"ES520C1";2005;166467;1
9107;"ES520C1";2006;171682;1
9108;"ES520C1";2007;177223;1
9109;"ES520C1";2008;181578;1
9110;"ES520C1";2009;183238;1
9111;"ES522C1";2005;131915;1
9112;"ES522C1";2006;130893;1
9113;"ES522C1";2007;129974;1
9114;"ES522C1";2008;128958;1
9115;"ES522C1";2009;127642;1
9116;"ES523C1";2005;136462;1
9117;"ES523C1";2006;137163;1
9118;"ES523C1";2007;137581;1
9119;"ES523C1";2008;137403;1
9120;"ES523C1";2009;136317;1
9121;"ES525C1";2005;127943;1
9122;"ES525C1";2006;133812;1
9123;"ES525C1";2007;139582;1
9124;"ES525C1";2008;143641;1
9125;"ES525C1";2009;144378;1
9126;"ES526C1";2005;117407;1
9127;"ES526C1";2006;118508;1
9128;"ES526C1";2007;119566;1
9129;"ES526C1";2008;120339;1
9130;"ES526C1";2009;120584;1
9131;"ES527C1";2005;115822;1
9132;"ES527C1";2006;116043;1
9133;"ES527C1";2007;116415;1
9134;"ES527C1";2008;116773;1
9135;"ES527C1";2009;116953;1
9136;"ES528C1";2005;122706;1
9137;"ES528C1";2006;126428;1
9138;"ES528C1";2007;130429;1
9139;"ES528C1";2008;134038;1
9140;"ES528C1";2009;136581;1
9141;"ES529C1";2005;108209;1
9142;"ES529C1";2006;108498;1
9143;"ES529C1";2007;109078;1
9144;"ES529C1";2008;109560;1
9145;"ES529C1";2009;109554;1
9146;"ES530C1";2005;116179;1
9147;"ES530C1";2006;118077;1
9148;"ES530C1";2007;119754;1
9149;"ES530C1";2008;121154;1
9150;"ES530C1";2009;122222;1
9151;"ES531C1";2005;111448;1
9152;"ES531C1";2006;113451;1
9153;"ES531C1";2007;115709;1
9154;"ES531C1";2008;118329;1
9155;"ES531C1";2009;121419;1
9156;"ES532C1";2005;110469;1
9157;"ES532C1";2006;111384;1
9158;"ES532C1";2007;112423;1
9159;"ES532C1";2008;113600;1
9160;"ES532C1";2009;114927;1
9161;"ES533C1";2005;120856;1
9162;"ES533C1";2006;125513;1
9163;"ES533C1";2007;130356;1
9164;"ES533C1";2008;134417;1
9165;"ES533C1";2009;136728;1
9166;"ES534C1";2005;107874;1
9167;"ES534C1";2006;108861;1
9168;"ES534C1";2007;110056;1
9169;"ES534C1";2008;111814;1
9170;"ES534C1";2009;114491;1
9171;"FI001C2";2004;559181;1
9172;"FI002C1";1992;176452;1
9173;"FI002C1";1993;179003;1
9174;"FI002C1";1994;181450;1
9175;"FI002C1";1995;183791;1
9176;"FI002C1";1997;188179;1
9177;"FI002C1";1998;190372;1
9178;"FI002C1";1999;192752;1
9179;"FI002C1";2004;201680;1
9180;"FI003C1";1992;160884;1
9181;"FI003C1";1993;162404;1
9182;"FI003C1";1994;163937;1
9183;"FI003C1";1995;165454;1
9184;"FI003C1";1997;168344;1
9185;"FI003C1";1998;169729;1
9186;"FI003C1";1999;171121;1
9187;"FI003C1";2004;174988;1
9188;"FI005C1";2009;241171;1
9189;"FI006C1";2009;195318;1
9190;"FI007C1";2009;100096;1
9191;"FI009C1";2009;128270;1
9192;"FR001C1";1991;2146577;1
9193;"FR001C1";1992;2141246;1
9194;"FR001C1";1993;2136512;1
9195;"FR001C1";1994;2132458;1
9196;"FR001C1";1995;2129166;1
9197;"FR001C1";1996;2126716;1
9198;"FR001C1";1997;2125192;1
9199;"FR001C1";1998;2124674;1
9200;"FR001C1";2000;2127031;1
9201;"FR001C1";2001;2130328;1
9202;"FR001C1";2002;2135475;1
9203;"FR001C1";2003;2142813;1
9204;"FR001C1";2004;2152682;1
9205;"FR001C1";2005;2165423;1
9206;"FR001C1";2007;2200210;1
9207;"FR001C1";2008;2218940;1
9208;"FR007C1";1991;623320;1
9209;"FR007C1";1992;623977;1
9210;"FR007C1";1993;626092;1
9211;"FR007C1";1994;629496;1
9212;"FR007C1";1995;634021;1
9213;"FR007C1";1996;639502;1
9214;"FR007C1";1997;645770;1
9215;"FR007C1";1998;652658;1
9216;"FR007C1";2000;667602;1
9217;"FR007C1";2001;675193;1
9218;"FR007C1";2002;682473;1
9219;"FR007C1";2003;689144;1
9220;"FR007C1";2004;694908;1
9221;"FR007C1";2005;699466;1
9222;"FR007C1";2007;704114;1
9223;"FR007C1";2008;705630;1
9224;"FR008C1";1991;510248;1
9225;"FR008C1";1992;515594;1
9226;"FR008C1";1993;521074;1
9227;"FR008C1";1994;526647;1
9228;"FR008C1";1995;532272;1
9229;"FR008C1";1996;537908;1
9230;"FR008C1";1997;543515;1
9231;"FR008C1";1998;549052;1
9232;"FR008C1";2000;559732;1
9233;"FR008C1";2001;564675;1
9234;"FR008C1";2002;569147;1
9235;"FR008C1";2003;572988;1
9236;"FR008C1";2004;576039;1
9237;"FR008C1";2005;578139;1
9238;"FR008C1";2007;579160;1
9239;"FR008C1";2008;579600;1
9240;"FR009C1";1991;1068636;1
9241;"FR009C1";1992;1070402;1
9242;"FR009C1";1993;1072589;1
9243;"FR009C1";1994;1075141;1
9244;"FR009C1";1995;1078003;1
9245;"FR009C1";1996;1081118;1
9246;"FR009C1";1997;1084433;1
9247;"FR009C1";1998;1087891;1
9248;"FR009C1";2000;1094999;1
9249;"FR009C1";2001;1098429;1
9250;"FR009C1";2002;1101564;1
9251;"FR009C1";2003;1104238;1
9252;"FR009C1";2004;1106289;1
9253;"FR009C1";2005;1107551;1
9254;"FR009C1";2007;1107335;1
9255;"FR009C1";2008;1107214;1
9256;"FR010C1";1991;368893;1
9257;"FR010C1";1992;381742;1
9258;"FR010C1";1993;391985;1
9259;"FR010C1";1994;399874;1
9260;"FR010C1";1995;405664;1
9261;"FR010C1";1996;409607;1
9262;"FR010C1";1997;411957;1
9263;"FR010C1";1998;412967;1
9264;"FR010C1";2000;411991;1
9265;"FR010C1";2001;410561;1
9266;"FR010C1";2002;408908;1
9267;"FR010C1";2003;407335;1
9268;"FR010C1";2004;406146;1
9269;"FR010C1";2005;405646;1
9270;"FR010C1";2007;407798;1
9271;"FR010C1";2008;410269;1
9272;"FR011C1";1991;404493;1
9273;"FR011C1";1992;399911;1
9274;"FR011C1";1993;396030;1
9275;"FR011C1";1994;392787;1
9276;"FR011C1";1995;390124;1
9277;"FR011C1";1996;387979;1
9278;"FR011C1";1997;386290;1
9279;"FR011C1";1998;384998;1
9280;"FR011C1";2000;383352;1
9281;"FR011C1";2001;382826;1
9282;"FR011C1";2002;382352;1
9283;"FR011C1";2003;381819;1
9284;"FR011C1";2004;381115;1
9285;"FR011C1";2005;380130;1
9286;"FR011C1";2007;377002;1
9287;"FR011C1";2008;375417;1
9288;"FR012C1";1991;259929;1
9289;"FR012C1";1992;259591;1
9290;"FR012C1";1993;259177;1
9291;"FR012C1";1994;258686;1
9292;"FR012C1";1995;258118;1
9293;"FR012C1";1996;257474;1
9294;"FR012C1";1997;256753;1
9295;"FR012C1";1998;255956;1
9296;"FR012C1";2000;254130;1
9297;"FR012C1";2001;253091;1
9298;"FR012C1";2002;251954;1
9299;"FR012C1";2003;250707;1
9300;"FR012C1";2004;249339;1
9301;"FR012C1";2005;247839;1
9302;"FR012C1";2007;244428;1
9303;"FR012C1";2008;242668;1
9304;"FR016C1";1991;256308;1
9305;"FR016C1";1992;256344;1
9306;"FR016C1";1993;256466;1
9307;"FR016C1";1994;256661;1
9308;"FR016C1";1995;256916;1
9309;"FR016C1";1996;257217;1
9310;"FR016C1";1997;257552;1
9311;"FR016C1";1998;257907;1
9312;"FR016C1";2000;258619;1
9313;"FR016C1";2001;258927;1
9314;"FR016C1";2002;259155;1
9315;"FR016C1";2003;259265;1
9316;"FR016C1";2004;259222;1
9317;"FR016C1";2005;258987;1
9318;"FR016C1";2007;257859;1
9319;"FR016C1";2008;257259;1
9320;"FR018C1";1991;209135;1
9321;"FR018C1";1992;210604;1
9322;"FR018C1";1993;211814;1
9323;"FR018C1";1994;212779;1
9324;"FR018C1";1995;213514;1
9325;"FR018C1";1996;214034;1
9326;"FR018C1";1997;214353;1
9327;"FR018C1";1998;214487;1
9328;"FR018C1";2000;214254;1
9329;"FR018C1";2001;213925;1
9330;"FR018C1";2002;213484;1
9331;"FR018C1";2003;212953;1
9332;"FR018C1";2004;212356;1
9333;"FR018C1";2005;211714;1
9334;"FR018C1";2007;210366;1
9335;"FR018C1";2008;209582;1
9336;"FR019C1";1991;248643;1
9337;"FR019C1";1992;251320;1
9338;"FR019C1";1993;253874;1
9339;"FR019C1";1994;256304;1
9340;"FR019C1";1995;258604;1
9341;"FR019C1";1996;260773;1
9342;"FR019C1";1997;262805;1
9343;"FR019C1";1998;264697;1
9344;"FR019C1";2000;268043;1
9345;"FR019C1";2001;269458;1
9346;"FR019C1";2002;270655;1
9347;"FR019C1";2003;271601;1
9348;"FR019C1";2004;272259;1
9349;"FR019C1";2005;272594;1
9350;"FR019C1";2007;272238;1
9351;"FR019C1";2008;271965;1
9352;"FR025C1";1991;163009;1
9353;"FR025C1";1992;164250;1
9354;"FR025C1";1993;165400;1
9355;"FR025C1";1994;166465;1
9356;"FR025C1";1995;167449;1
9357;"FR025C1";1996;168359;1
9358;"FR025C1";1997;169200;1
9359;"FR025C1";1998;169977;1
9360;"FR025C1";2000;171364;1
9361;"FR025C1";2001;171998;1
9362;"FR025C1";2002;172616;1
9363;"FR025C1";2003;173237;1
9364;"FR025C1";2004;173879;1
9365;"FR025C1";2005;174560;1
9366;"FR025C1";2007;176081;1
9367;"FR025C1";2008;176756;1
9368;"FR027C1";1991;64300;1
9369;"FR027C1";1992;61844;1
9370;"FR027C1";1993;60236;1
9371;"FR027C1";1994;59392;1
9372;"FR027C1";1995;59228;1
9373;"FR027C1";1996;59661;1
9374;"FR027C1";1997;60607;1
9375;"FR027C1";1998;61984;1
9376;"FR027C1";2000;65687;1
9377;"FR027C1";2001;67810;1
9378;"FR027C1";2002;69954;1
9379;"FR027C1";2003;71999;1
9380;"FR027C1";2004;73824;1
9381;"FR027C1";2005;75308;1
9382;"FR027C1";2007;76868;1
9383;"FR027C1";2008;77280;1
9384;"FR028C1";1991;159707;1
9385;"FR028C1";1992;162351;1
9386;"FR028C1";1993;164800;1
9387;"FR028C1";1994;167069;1
9388;"FR028C1";1995;169175;1
9389;"FR028C1";1996;171133;1
9390;"FR028C1";1997;172960;1
9391;"FR028C1";1998;174671;1
9392;"FR028C1";2000;177824;1
9393;"FR028C1";2001;179376;1
9394;"FR028C1";2002;181034;1
9395;"FR028C1";2003;182893;1
9396;"FR028C1";2004;185048;1
9397;"FR028C1";2005;187594;1
9398;"FR028C1";2007;194033;1
9399;"FR028C1";2008;196893;1
9400;"FR030C1";1991;163151;1
9401;"FR030C1";1992;162711;1
9402;"FR030C1";1993;162602;1
9403;"FR030C1";1994;162773;1
9404;"FR030C1";1995;163177;1
9405;"FR030C1";1996;163764;1
9406;"FR030C1";1997;164486;1
9407;"FR030C1";1998;165294;1
9408;"FR030C1";2000;166971;1
9409;"FR030C1";2001;167738;1
9410;"FR030C1";2002;168387;1
9411;"FR030C1";2003;168862;1
9412;"FR030C1";2004;169112;1
9413;"FR030C1";2005;169083;1
9414;"FR030C1";2007;167983;1
9415;"FR030C1";2008;166879;1
9416;"FR037C1";1991;209926;1
9417;"FR037C1";1992;211263;1
9418;"FR037C1";1993;212300;1
9419;"FR037C1";1994;213060;1
9420;"FR037C1";1995;213568;1
9421;"FR037C1";1996;213847;1
9422;"FR037C1";1997;213920;1
9423;"FR037C1";1998;213812;1
9424;"FR037C1";2000;213144;1
9425;"FR037C1";2001;212634;1
9426;"FR037C1";2002;212040;1
9427;"FR037C1";2003;211388;1
9428;"FR037C1";2004;210701;1
9429;"FR037C1";2005;210006;1
9430;"FR037C1";2006;209328;1
9431;"FR037C1";2007;208692;1
9432;"FR037C1";2008;208123;1
9433;"FR042C1";1991;209666;1
9434;"FR042C1";1992;210452;1
9435;"FR042C1";1993;210931;1
9436;"FR042C1";1994;211126;1
9437;"FR042C1";1995;211063;1
9438;"FR042C1";1996;210765;1
9439;"FR042C1";1997;210256;1
9440;"FR042C1";1998;209562;1
9441;"FR042C1";2000;207711;1
9442;"FR042C1";2001;206608;1
9443;"FR042C1";2002;205422;1
9444;"FR042C1";2003;204182;1
9445;"FR042C1";2004;202915;1
9446;"FR042C1";2005;201649;1
9447;"FR042C1";2006;200412;1
9448;"FR042C1";2007;199232;1
9449;"FR042C1";2008;198135;1
9450;"FR048C1";1991;121960;1
9451;"FR048C1";1992;124008;1
9452;"FR048C1";1993;125575;1
9453;"FR048C1";1994;126719;1
9454;"FR048C1";1995;127498;1
9455;"FR048C1";1996;127970;1
9456;"FR048C1";1997;128193;1
9457;"FR048C1";1998;128227;1
9458;"FR048C1";2000;127959;1
9459;"FR048C1";2001;127793;1
9460;"FR048C1";2002;127709;1
9461;"FR048C1";2003;127785;1
9462;"FR048C1";2004;128098;1
9463;"FR048C1";2005;128726;1
9464;"FR048C1";2006;129746;1
9465;"FR048C1";2007;131237;1
9466;"FR048C1";2008;133275;1
9467;"FR053C1";1991;128748;1
9468;"FR053C1";1992;131176;1
9469;"FR053C1";1993;133239;1
