"concID";"pollutantID";"stationID";"year";"concentration";"pctValid";"measurementCode";"population"
48105;"O3";"DEHH021";2013;100.0;0.0;"";0
48106;"O3";"DEHH033";2013;99.0;0.0;"";0
48107;"O3";"DEHH047";2013;99.0;0.0;"";0
48108;"O3";"DEHH049";2013;100.0;0.0;"";0
48109;"O3";"DEHH050";2013;101.0;0.0;"";0
48110;"O3";"DEBY037";2013;86.0;0.0;"";0
48111;"O3";"DEBY039";2013;119.0;0.0;"";0
48112;"O3";"DEBY089";2013;116.0;0.0;"";0
48113;"O3";"DENW053";2013;110.0;0.0;"";0
48114;"O3";"DENW059";2013;104.0;0.0;"";0
48115;"O3";"DEHE005";2013;95.0;0.0;"";0
48116;"O3";"DEHE008";2013;111.0;0.0;"";0
48117;"O3";"DENW247";2013;107.0;0.0;"";0
48118;"O3";"DEBW013";2013;111.0;0.0;"";0
48119;"O3";"DESN059";2013;106.0;0.0;"";0
48120;"O3";"DESN082";2013;105.0;0.0;"";0
48121;"O3";"DESN061";2013;98.0;0.0;"";0
48122;"O3";"DESN092";2013;112.0;0.0;"";0
48123;"O3";"DENW008";2013;101.0;0.0;"";0
48124;"O3";"DENW071";2013;107.0;0.0;"";0
48125;"O3";"DEHB001";2013;98.0;0.0;"";0
48126;"O3";"DEHB002";2013;97.0;0.0;"";0
48127;"O3";"DEHB004";2013;97.0;0.0;"";0
48128;"O3";"DENI054";2013;102.0;0.0;"";0
48129;"O3";"DEBY058";2013;107.0;0.0;"";0
48130;"O3";"DENW067";2013;94.0;0.0;"";0
48131;"O3";"DEST050";2013;104.0;0.0;"";0
48132;"O3";"DEST076";2013;85.0;0.0;"";0
48133;"O3";"DEST077";2013;107.0;0.0;"";0
48134;"O3";"DEHE022";2013;115.0;0.0;"";0
48135;"O3";"DENI042";2013;110.0;0.0;"";0
48136;"O3";"DENW038";2013;104.0;0.0;"";0
48137;"O3";"DEHE001";2013;115.0;0.0;"";0
48138;"O3";"DERP040";2013;116.0;0.0;"";0
48139;"O3";"DEBW084";2013;123.0;0.0;"";0
48140;"O3";"DEBB042";2013;108.0;0.0;"";0
48141;"O3";"DETH020";2013;108.0;0.0;"";0
48142;"O3";"DEBY007";2013;104.0;0.0;"";0
48143;"O3";"DEBY099";2013;112.0;0.0;"";0
48144;"O3";"DEBW081";2013;121.0;0.0;"";0
48145;"O3";"DENW096";2013;109.0;0.0;"";0
48146;"O3";"DERP007";2013;112.0;0.0;"";0
48147;"O3";"DESH033";2013;98.0;0.0;"";0
48148;"O3";"DESL011";2013;115.0;0.0;"";0
48149;"O3";"DESL012";2013;100.0;0.0;"";0
48150;"O3";"DESL020";2013;85.0;0.0;"";0
48151;"O3";"DEBB021";2013;110.0;0.0;"";0
48152;"O3";"DEBB075";2013;110.0;0.0;"";0
48153;"O3";"DERP024";2013;94.0;0.0;"";0
48154;"O3";"DEMV021";2013;95.0;0.0;"";0
48155;"O3";"DEMV022";2013;77.0;0.0;"";0
48156;"O3";"DERP019";2013;109.0;0.0;"";0
48157;"O3";"DEHE011";2013;102.0;0.0;"";0
48158;"O3";"DEBW024";2013;122.0;0.0;"";0
48159;"O3";"DEBW107";2013;115.0;0.0;"";0
48160;"O3";"DEBW039";2013;116.0;0.0;"";0
48161;"O3";"DEHE030";2013;125.0;0.0;"";0
48162;"O3";"DEBW052";2013;123.0;0.0;"";0
48163;"O3";"DEBB055";2013;109.0;0.0;"";0
48164;"O3";"DENI062";2013;108.0;0.0;"";0
48165;"O3";"DEBY005";2013;105.0;0.0;"";0
48166;"O3";"DESN081";2013;110.0;0.0;"";0
48167;"O3";"DEMV003";2013;94.0;0.0;"";0
48168;"O3";"DEHE058";2013;109.0;0.0;"";0
48169;"O3";"DEBY031";2013;109.0;0.0;"";0
48170;"O3";"DEBW038";2013;127.0;0.0;"";0
48171;"O3";"DEBY052";2013;109.0;0.0;"";0
48172;"O3";"DEBY068";2013;102.0;0.0;"";0
48173;"O3";"DEHE020";2013;91.0;0.0;"";0
48174;"O3";"DEBW006";2013;114.0;0.0;"";0
48175;"O3";"DENW095";2013;113.0;0.0;"";0
48176;"O3";"DESN011";2013;109.0;0.0;"";0
48177;"O3";"DENI011";2013;109.0;0.0;"";0
48178;"O3";"DENW094";2013;113.0;0.0;"";0
48179;"O3";"DENW042";2013;112.0;0.0;"";0
48180;"O3";"DESH023";2013;106.0;0.0;"";0
48181;"O3";"DEHE013";2013;108.0;0.0;"";0
48182;"O3";"DENW080";2013;114.0;0.0;"";0
48183;"O3";"DENI038";2013;102.0;0.0;"";0
48184;"O3";"DERP001";2013;110.0;0.0;"";0
48185;"O3";"DENW079";2013;105.0;0.0;"";0
48186;"O3";"DEBW009";2013;111.0;0.0;"";0
48187;"O3";"DEBY077";2013;109.0;0.0;"";0
48188;"O3";"DENI020";2013;106.0;0.0;"";0
48189;"O3";"DEHB005";2013;93.0;0.0;"";0
48190;"O3";"DEBW015";2013;112.0;0.0;"";0
48191;"O3";"DEBW019";2013;109.0;0.0;"";0
48192;"O3";"DEBW033";2013;111.0;0.0;"";0
48193;"O3";"DETH009";2013;106.0;0.0;"";0
48194;"O3";"DEBW027";2013;118.0;0.0;"";0
48195;"O3";"DEBB064";2013;109.0;0.0;"";0
48196;"O3";"DEBY113";2013;121.0;0.0;"";0
48197;"O3";"DENW114";2013;106.0;0.0;"";0
48198;"O3";"DETH041";2013;108.0;0.0;"";0
48199;"O3";"DK0034A";2013;73.0;0.0;"";0
48200;"O3";"DK0045A";2013;100.0;0.0;"";0
48201;"O3";"DK0052A";2013;92.0;0.0;"";0
48202;"O3";"DK0046A";2013;100.0;0.0;"";0
48203;"O3";"DK0053A";2013;98.0;0.0;"";0
48204;"O3";"EE0018A";2013;97.0;0.0;"";0
48205;"O3";"EE0020A";2013;89.0;0.0;"";0
48206;"O3";"EE0021A";2013;99.0;0.0;"";0
48207;"O3";"EE0022A";2013;99.0;0.0;"";0
48208;"O3";"GR0002A";2013;92.0;0.0;"";0
48209;"O3";"GR0032A";2013;77.0;0.0;"";0
48210;"O3";"GR0018A";2013;111.0;0.0;"";0
48211;"O3";"GR0044A";2013;118.0;0.0;"";0
48212;"O3";"GR0008A";2013;119.0;0.0;"";0
48213;"O3";"ES0118A";2013;106.0;0.0;"";0
48214;"O3";"ES0124A";2013;118.0;0.0;"";0
48215;"O3";"ES0125A";2013;112.0;0.0;"";0
48216;"O3";"ES0126A";2013;123.0;0.0;"";0
48217;"O3";"ES1193A";2013;135.0;0.0;"";0
48218;"O3";"ES1422A";2013;115.0;0.0;"";0
48219;"O3";"ES1521A";2013;118.0;0.0;"";0
48220;"O3";"ES1645A";2013;133.0;0.0;"";0
48221;"O3";"ES1939A";2013;125.0;0.0;"";0
48222;"O3";"ES1941A";2013;123.0;0.0;"";0
48223;"O3";"ES1943A";2013;111.0;0.0;"";0
48224;"O3";"ES1945A";2013;130.0;0.0;"";0
48225;"O3";"ES1946A";2013;130.0;0.0;"";0
48226;"O3";"ES1947A";2013;128.0;0.0;"";0
48227;"O3";"ES1438A";2013;78.0;0.0;"";0
48228;"O3";"ES1480A";2013;86.0;0.0;"";0
48229;"O3";"ES1679A";2013;94.0;0.0;"";0
48230;"O3";"ES1856A";2013;109.0;0.0;"";0
48231;"O3";"ES1992A";2013;107.0;0.0;"";0
48232;"O3";"ES1239A";2013;87.0;0.0;"";0
48233;"O3";"ES1619A";2013;83.0;0.0;"";0
48234;"O3";"ES1885A";2013;108.0;0.0;"";0
48235;"O3";"ES1912A";2013;94.0;0.0;"";0
48236;"O3";"ES1926A";2013;79.0;0.0;"";0
48237;"O3";"ES1970A";2013;98.0;0.0;"";0
48238;"O3";"ES0890A";2013;99.0;0.0;"";0
48239;"O3";"ES1450A";2013;123.0;0.0;"";0
48240;"O3";"ES1638A";2013;124.0;0.0;"";0
48241;"O3";"ES1644A";2013;122.0;0.0;"";0
48242;"O3";"ES1044A";2013;93.0;0.0;"";0
48243;"O3";"ES1047A";2013;98.0;0.0;"";0
48244;"O3";"ES1641A";2013;97.0;0.0;"";0
48245;"O3";"ES1750A";2013;107.0;0.0;"";0
48246;"O3";"ES1751A";2013;117.0;0.0;"";0
48247;"O3";"ES1633A";2013;109.0;0.0;"";0
48248;"O3";"ES1953A";2013;91.0;0.0;"";0
48249;"O3";"ES1632A";2013;112.0;0.0;"";0
48250;"O3";"ES1868A";2013;94.0;0.0;"";0
48251;"O3";"ES1901A";2013;103.0;0.0;"";0
48252;"O3";"ES1268A";2013;97.0;0.0;"";0
48253;"O3";"ES1269A";2013;91.0;0.0;"";0
48254;"O3";"ES1572A";2013;106.0;0.0;"";0
48255;"O3";"ES1472A";2013;109.0;0.0;"";0
48256;"O3";"ES1740A";2013;103.0;0.0;"";0
48257;"O3";"ES1747A";2013;100.0;0.0;"";0
48258;"O3";"ES1529A";2013;98.0;0.0;"";0
48259;"O3";"ES1818A";2013;133.0;0.0;"";0
48260;"O3";"ES1601A";2013;87.0;0.0;"";0
48261;"O3";"ES1602A";2013;112.0;0.0;"";0
48262;"O3";"ES1244A";2013;74.0;0.0;"";0
48263;"O3";"ES1713A";2013;114.0;0.0;"";0
48264;"O3";"ES1800A";2013;130.0;0.0;"";0
48265;"O3";"ES1915A";2013;114.0;0.0;"";0
48266;"O3";"ES1137A";2013;100.0;0.0;"";0
48267;"O3";"ES1270A";2013;86.0;0.0;"";0
48268;"O3";"ES1271A";2013;78.0;0.0;"";0
48269;"O3";"ES1272A";2013;86.0;0.0;"";0
48270;"O3";"ES1358A";2013;93.0;0.0;"";0
48271;"O3";"ES1974A";2013;108.0;0.0;"";0
48272;"O3";"ES2003A";2013;103.0;0.0;"";0
48273;"O3";"ES2021A";2013;103.0;0.0;"";0
48274;"O3";"ES1138A";2013;92.0;0.0;"";0
48275;"O3";"ES1957A";2013;101.0;0.0;"";0
48276;"O3";"ES1208A";2013;114.0;0.0;"";0
48277;"O3";"ES1919A";2013;101.0;0.0;"";0
48278;"O3";"ES2004A";2013;102.0;0.0;"";0
48279;"O3";"ES1905A";2013;100.0;0.0;"";0
48280;"O3";"ES1593A";2013;115.0;0.0;"";0
48281;"O3";"ES1615A";2013;95.0;0.0;"";0
48282;"O3";"ES1869A";2013;107.0;0.0;"";0
48283;"O3";"ES0880A";2013;68.0;0.0;"";0
48284;"O3";"ES1424A";2013;83.0;0.0;"";0
48285;"O3";"ES1859A";2013;86.0;0.0;"";0
48286;"O3";"ES1922A";2013;121.0;0.0;"";0
48287;"O3";"ES1867A";2013;101.0;0.0;"";0
48288;"O3";"ES1960A";2013;113.0;0.0;"";0
48289;"O3";"ES1464A";2013;96.0;0.0;"";0
48290;"O3";"ES1182A";2013;112.0;0.0;"";0
48291;"O3";"ES1537A";2013;100.0;0.0;"";0
48292;"O3";"ES1231A";2013;112.0;0.0;"";0
48293;"O3";"ES1125A";2013;108.0;0.0;"";0
48294;"O3";"ES1684A";2013;129.0;0.0;"";0
48295;"O3";"ES1857A";2013;105.0;0.0;"";0
48296;"O3";"ES1675A";2013;121.0;0.0;"";0
48297;"O3";"ES1903A";2013;118.0;0.0;"";0
48298;"O3";"ES1927A";2013;107.0;0.0;"";0
48299;"O3";"ES1339A";2013;107.0;0.0;"";0
48300;"O3";"ES1612A";2013;133.0;0.0;"";0
48301;"O3";"ES1891A";2013;112.0;0.0;"";0
48302;"O3";"ES1955A";2013;102.0;0.0;"";0
48303;"O3";"ES1914A";2013;113.0;0.0;"";0
48304;"O3";"ES1924A";2013;119.0;0.0;"";0
48305;"O3";"ES1148A";2013;108.0;0.0;"";0
48306;"O3";"ES1892A";2013;118.0;0.0;"";0
48307;"O3";"ES1568A";2013;128.0;0.0;"";0
48308;"O3";"ES1624A";2013;117.0;0.0;"";0
48309;"O3";"ES1849A";2013;117.0;0.0;"";0
48310;"O3";"ES1921A";2013;109.0;0.0;"";0
48311;"O3";"ES1262A";2013;103.0;0.0;"";0
48312;"O3";"ES1781A";2013;114.0;0.0;"";0
48313;"O3";"ES1697A";2013;89.0;0.0;"";0
48314;"O3";"ES1563A";2013;122.0;0.0;"";0
48315;"O3";"ES1018A";2013;101.0;0.0;"";0
48316;"O3";"ES1567A";2013;124.0;0.0;"";0
48317;"O3";"ES1393A";2013;99.0;0.0;"";0
48318;"O3";"ES1786A";2013;124.0;0.0;"";0
48319;"O3";"ES1889A";2013;117.0;0.0;"";0
48320;"O3";"ES1890A";2013;140.0;0.0;"";0
48321;"O3";"ES1479A";2013;115.0;0.0;"";0
48322;"O3";"ES1988A";2013;101.0;0.0;"";0
48323;"O3";"ES1666A";2013;110.0;0.0;"";0
48324;"O3";"ES1656A";2013;119.0;0.0;"";0
48325;"O3";"ES1824A";2013;123.0;0.0;"";0
48326;"O3";"ES1225A";2013;116.0;0.0;"";0
48327;"O3";"ES1096A";2013;102.0;0.0;"";0
48328;"O3";"ES1816A";2013;119.0;0.0;"";0
48329;"O3";"ES1653A";2013;113.0;0.0;"";0
48330;"O3";"ES1752A";2013;123.0;0.0;"";0
48331;"O3";"FI00425";2013;96.0;0.0;"";0
48332;"O3";"FI00564";2013;78.0;0.0;"";0
48333;"O3";"FI00781";2013;94.0;0.0;"";0
48334;"O3";"FI00226";2013;94.0;0.0;"";0
48335;"O3";"FR04004";2013;100.0;0.0;"";0
48336;"O3";"FR04037";2013;109.0;0.0;"";0
48337;"O3";"FR04143";2013;102.0;0.0;"";0
48338;"O3";"FR20004";2013;118.0;0.0;"";0
48339;"O3";"FR20017";2013;112.0;0.0;"";0
48340;"O3";"FR20046";2013;119.0;0.0;"";0
48341;"O3";"FR20062";2013;104.0;0.0;"";0
48342;"O3";"FR12001";2013;117.0;0.0;"";0
48343;"O3";"FR12004";2013;117.0;0.0;"";0
48344;"O3";"FR12021";2013;116.0;0.0;"";0
48345;"O3";"FR12030";2013;114.0;0.0;"";0
48346;"O3";"FR16029";2013;120.0;0.0;"";0
48347;"O3";"FR16041";2013;124.0;0.0;"";0
48348;"O3";"FR31001";2013;119.0;0.0;"";0
48349;"O3";"FR31002";2013;113.0;0.0;"";0
48350;"O3";"FR31007";2013;113.0;0.0;"";0
48351;"O3";"FR31034";2013;116.0;0.0;"";0
48352;"O3";"FR23157";2013;122.0;0.0;"";0
48353;"O3";"FR23188";2013;120.0;0.0;"";0
48354;"O3";"FR11016";2013;97.0;0.0;"";0
48355;"O3";"FR11022";2013;97.0;0.0;"";0
48356;"O3";"FR11026";2013;93.0;0.0;"";0
48357;"O3";"FR11030";2013;100.0;0.0;"";0
48358;"O3";"FR11033";2013;98.0;0.0;"";0
48359;"O3";"FR08016";2013;110.0;0.0;"";0
48360;"O3";"FR08017";2013;124.0;0.0;"";0
48361;"O3";"FR29421";2013;113.0;0.0;"";0
48362;"O3";"FR29424";2013;113.0;0.0;"";0
48363;"O3";"FR29426";2013;115.0;0.0;"";0
48364;"O3";"FR29439";2013;121.0;0.0;"";0
48365;"O3";"FR05074";2013;103.0;0.0;"";0
48366;"O3";"FR05079";2013;102.0;0.0;"";0
48367;"O3";"FR19010";2013;101.0;0.0;"";0
48368;"O3";"FR18035";2013;102.0;0.0;"";0
48369;"O3";"FR18053";2013;101.0;0.0;"";0
48370;"O3";"FR30021";2013;121.0;0.0;"";0
48371;"O3";"FR30034";2013;113.0;0.0;"";0
48372;"O3";"FR30037";2013;120.0;0.0;"";0
48373;"O3";"FR01011";2013;116.0;0.0;"";0
48374;"O3";"FR01018";2013;115.0;0.0;"";0
48375;"O3";"FR14010";2013;113.0;0.0;"";0
48376;"O3";"FR14012";2013;117.0;0.0;"";0
48377;"O3";"FR34017";2013;115.0;0.0;"";0
48378;"O3";"FR26002";2013;122.0;0.0;"";0
48379;"O3";"FR26005";2013;118.0;0.0;"";0
48380;"O3";"FR26007";2013;109.0;0.0;"";0
48381;"O3";"FR26010";2013;119.0;0.0;"";0
48382;"O3";"FR09009";2013;95.0;0.0;"";0
48383;"O3";"FR09015";2013;109.0;0.0;"";0
48384;"O3";"FR07001";2013;116.0;0.0;"";0
48385;"O3";"FR07004";2013;119.0;0.0;"";0
48386;"O3";"FR07009";2013;112.0;0.0;"";0
48387;"O3";"FR21001";2013;102.0;0.0;"";0
48388;"O3";"FR21019";2013;104.0;0.0;"";0
48389;"O3";"FR35003";2013;98.0;0.0;"";0
48390;"O3";"FR35007";2013;111.0;0.0;"";0
48391;"O3";"FR17023";2013;118.0;0.0;"";0
48392;"O3";"FR15017";2013;120.0;0.0;"";0
48393;"O3";"FR15038";2013;105.0;0.0;"";0
48394;"O3";"FR15045";2013;116.0;0.0;"";0
48395;"O3";"FR41001";2013;115.0;0.0;"";0
48396;"O3";"FR41007";2013;119.0;0.0;"";0
48397;"O3";"FR38002";2013;55.0;0.0;"";0
48398;"O3";"FR38008";2013;54.0;0.0;"";0
48399;"O3";"FR39002";2013;62.0;0.0;"";0
48400;"O3";"FR03060";2013;115.0;0.0;"";0
48401;"O3";"FR03062";2013;122.0;0.0;"";0
48402;"O3";"FR03063";2013;124.0;0.0;"";0
48403;"O3";"FR03064";2013;120.0;0.0;"";0
48404;"O3";"FR03069";2013;137.0;0.0;"";0
48405;"O3";"FR34024";2013;113.0;0.0;"";0
48406;"O3";"FR23150";2013;119.0;0.0;"";0
48407;"O3";"FR23175";2013;118.0;0.0;"";0
48408;"O3";"FR19012";2013;95.0;0.0;"";0
48409;"O3";"FR19015";2013;97.0;0.0;"";0
48410;"O3";"FR23182";2013;119.0;0.0;"";0
48411;"O3";"FR03080";2013;129.0;0.0;"";0
48412;"O3";"FR16065";2013;131.0;0.0;"";0
48413;"O3";"FR16066";2013;121.0;0.0;"";0
48414;"O3";"FR10007";2013;87.0;0.0;"";0
48415;"O3";"FR10029";2013;101.0;0.0;"";0
48416;"O3";"FR08712";2013;120.0;0.0;"";0
48417;"O3";"FR08714";2013;119.0;0.0;"";0
48418;"O3";"FR08614";2013;125.0;0.0;"";0
48419;"O3";"FR08617";2013;123.0;0.0;"";0
48420;"O3";"FR31013";2013;106.0;0.0;"";0
48421;"O3";"FR31014";2013;103.0;0.0;"";0
48422;"O3";"FR31016";2013;110.0;0.0;"";0
48423;"O3";"FR33211";2013;107.0;0.0;"";0
48424;"O3";"FR33212";2013;115.0;0.0;"";0
48425;"O3";"FR33201";2013;102.0;0.0;"";0
48426;"O3";"FR33202";2013;104.0;0.0;"";0
48427;"O3";"FR19021";2013;104.0;0.0;"";0
48428;"O3";"FR19032";2013;104.0;0.0;"";0
48429;"O3";"FR13012";2013;117.0;0.0;"";0
48430;"O3";"FR14031";2013;109.0;0.0;"";0
48431;"O3";"FR14032";2013;115.0;0.0;"";0
48432;"O3";"FR14033";2013;108.0;0.0;"";0
48433;"O3";"FR23110";2013;115.0;0.0;"";0
48434;"O3";"FR23230";2013;117.0;0.0;"";0
48435;"O3";"FR09003";2013;101.0;0.0;"";0
48436;"O3";"FR09008";2013;117.0;0.0;"";0
48437;"O3";"FR09016";2013;105.0;0.0;"";0
48438;"O3";"FR09103";2013;103.0;0.0;"";0
48439;"O3";"FR10032";2013;95.0;0.0;"";0
48440;"O3";"FR33101";2013;111.0;0.0;"";0
48441;"O3";"FR33102";2013;113.0;0.0;"";0
48442;"O3";"FR32002";2013;119.0;0.0;"";0
48443;"O3";"FR32014";2013;116.0;0.0;"";0
48444;"O3";"FR34041";2013;112.0;0.0;"";0
48445;"O3";"FR09019";2013;111.0;0.0;"";0
48446;"O3";"FR10025";2013;91.0;0.0;"";0
48447;"O3";"FR10026";2013;88.0;0.0;"";0
48448;"O3";"FR28022";2013;97.0;0.0;"";0
48449;"O3";"FR34032";2013;113.0;0.0;"";0
48450;"O3";"FR19061";2013;97.0;0.0;"";0
48451;"O3";"FR19031";2013;108.0;0.0;"";0
48452;"O3";"FR19033";2013;110.0;0.0;"";0
48453;"O3";"FR21035";2013;100.0;0.0;"";0
48454;"O3";"FR12052";2013;110.0;0.0;"";0
48455;"O3";"FR29423";2013;111.0;0.0;"";0
48456;"O3";"FR18008";2013;106.0;0.0;"";0
48457;"O3";"FR18036";2013;108.0;0.0;"";0
48458;"O3";"FR18019";2013;109.0;0.0;"";0
48459;"O3";"FR18043";2013;106.0;0.0;"";0
48460;"O3";"FR25039";2013;112.0;0.0;"";0
48461;"O3";"FR34051";2013;111.0;0.0;"";0
48462;"O3";"FR35004";2013;103.0;0.0;"";0
48463;"O3";"FR12017";2013;107.0;0.0;"";0
48464;"O3";"FR12026";2013;106.0;0.0;"";0
48465;"O3";"FR14022";2013;112.0;0.0;"";0
48466;"O3";"FR03032";2013;135.0;0.0;"";0
48467;"O3";"FR03037";2013;127.0;0.0;"";0
48468;"O3";"FR02019";2013;122.0;0.0;"";0
48469;"O3";"FR03029";2013;129.0;0.0;"";0
48470;"O3";"FR03048";2013;131.0;0.0;"";0
48471;"O3";"FR03043";2013;117.0;0.0;"";0
48472;"O3";"FR24011";2013;127.0;0.0;"";0
48473;"O3";"FR24020";2013;121.0;0.0;"";0
48474;"O3";"FR24007";2013;131.0;0.0;"";0
48475;"O3";"FR28010";2013;102.0;0.0;"";0
48476;"O3";"FR06003";2013;100.0;0.0;"";0
48477;"O3";"FR04098";2013;115.0;0.0;"";0
48478;"O3";"FR36001";2013;134.0;0.0;"";0
48479;"O3";"FR36002";2013;130.0;0.0;"";0
48480;"O3";"FR25036";2013;104.0;0.0;"";0
48481;"O3";"FR25040";2013;113.0;0.0;"";0
48482;"O3";"FR25043";2013;107.0;0.0;"";0
48483;"O3";"FR04069";2013;109.0;0.0;"";0
48484;"O3";"FR04063";2013;109.0;0.0;"";0
48485;"O3";"FR04149";2013;111.0;0.0;"";0
48486;"O3";"FR02004";2013;131.0;0.0;"";0
48487;"O3";"FR04023";2013;113.0;0.0;"";0
48488;"O3";"FR14051";2013;119.0;0.0;"";0
48489;"O3";"FR16064";2013;135.0;0.0;"";0
48490;"O3";"HR0009A";2013;115.0;0.0;"";0
48491;"O3";"HU0022A";2013;123.0;0.0;"";0
48492;"O3";"HU0036A";2013;128.0;0.0;"";0
48493;"O3";"HU0042A";2013;97.0;0.0;"";0
48494;"O3";"HU0029A";2013;135.0;0.0;"";0
48495;"O3";"HU0023A";2013;116.0;0.0;"";0
48496;"O3";"HU0025A";2013;105.0;0.0;"";0
48497;"O3";"IE0028A";2013;82.0;0.0;"";0
48498;"O3";"IE0127A";2013;95.0;0.0;"";0
48499;"O3";"IT0953A";2013;117.0;0.0;"";0
48500;"O3";"IT0956A";2013;127.0;0.0;"";0
48501;"O3";"IT0957A";2013;114.0;0.0;"";0
48502;"O3";"IT1176A";2013;126.0;0.0;"";0
48503;"O3";"IT1835A";2013;117.0;0.0;"";0
48504;"O3";"IT1836A";2013;107.0;0.0;"";0
48505;"O3";"IT1906A";2013;102.0;0.0;"";0
48506;"O3";"IT2012A";2013;116.0;0.0;"";0
48507;"O3";"IT1692A";2013;136.0;0.0;"";0
48508;"O3";"IT0897A";2013;122.0;0.0;"";0
48509;"O3";"IT0898A";2013;91.0;0.0;"";0
48510;"O3";"IT1491A";2013;94.0;0.0;"";0
48511;"O3";"IT1492A";2013;106.0;0.0;"";0
48512;"O3";"IT1495A";2013;120.0;0.0;"";0
48513;"O3";"IT1496A";2013;115.0;0.0;"";0
48514;"O3";"IT1497A";2013;116.0;0.0;"";0
48515;"O3";"IT0854A";2013;108.0;0.0;"";0
48516;"O3";"IT0856A";2013;143.0;0.0;"";0
48517;"O3";"IT0858A";2013;142.0;0.0;"";0
48518;"O3";"IT1624A";2013;106.0;0.0;"";0
48519;"O3";"IT0892A";2013;154.0;0.0;"";0
48520;"O3";"IT2075A";2013;137.0;0.0;"";0
48521;"O3";"IT0448A";2013;118.0;0.0;"";0
48522;"O3";"IT0963A";2013;131.0;0.0;"";0
48523;"O3";"IT1343A";2013;144.0;0.0;"";0
48524;"O3";"IT1739A";2013;143.0;0.0;"";0
48525;"O3";"IT1037A";2013;133.0;0.0;"";0
48526;"O3";"IT1091A";2013;113.0;0.0;"";0
48527;"O3";"IT1180A";2013;112.0;0.0;"";0
48528;"O3";"IT1798A";2013;87.0;0.0;"";0
48529;"O3";"IT1799A";2013;87.0;0.0;"";0
48530;"O3";"IT1485A";2013;94.0;0.0;"";0
48531;"O3";"IT1486A";2013;95.0;0.0;"";0
48532;"O3";"IT1614A";2013;124.0;0.0;"";0
48533;"O3";"IT1243A";2013;87.0;0.0;"";0
48534;"O3";"IT2009A";2013;85.0;0.0;"";0
48535;"O3";"IT2056A";2013;107.0;0.0;"";0
48536;"O3";"IT1453A";2013;132.0;0.0;"";0
48537;"O3";"IT1737A";2013;161.0;0.0;"";0
48538;"O3";"IT1771A";2013;144.0;0.0;"";0
48539;"O3";"IT1041A";2013;106.0;0.0;"";0
48540;"O3";"IT1504A";2013;104.0;0.0;"";0
48541;"O3";"IT1975A";2013;154.0;0.0;"";0
48542;"O3";"IT1170A";2013;156.0;0.0;"";0
48543;"O3";"IT1536A";2013;106.0;0.0;"";0
48544;"O3";"IT1662A";2013;115.0;0.0;"";0
48545;"O3";"IT2003A";2013;112.0;0.0;"";0
48546;"O3";"IT1110A";2013;124.0;0.0;"";0
48547;"O3";"IT1590A";2013;140.0;0.0;"";0
48548;"O3";"IT0732A";2013;161.0;0.0;"";0
48549;"O3";"IT1523A";2013;143.0;0.0;"";0
48550;"O3";"IT0912A";2013;143.0;0.0;"";0
48551;"O3";"IT0934A";2013;129.0;0.0;"";0
48552;"O3";"IT2029A";2013;114.0;0.0;"";0
48553;"O3";"IT1883A";2013;119.0;0.0;"";0
48554;"O3";"IT0935A";2013;103.0;0.0;"";0
48555;"O3";"IT1247A";2013;133.0;0.0;"";0
48556;"O3";"IT1826A";2013;169.0;0.0;"";0
48557;"O3";"IT0804A";2013;143.0;0.0;"";0
48558;"O3";"IT0940A";2013;145.0;0.0;"";0
48559;"O3";"IT1918A";2013;128.0;0.0;"";0
48560;"O3";"IT1743A";2013;145.0;0.0;"";0
48561;"O3";"IT0707A";2013;164.0;0.0;"";0
48562;"O3";"IT1048A";2013;124.0;0.0;"";0
48563;"O3";"IT0869A";2013;108.0;0.0;"";0
48564;"O3";"IT1177A";2013;145.0;0.0;"";0
48565;"O3";"IT1518A";2013;125.0;0.0;"";0
48566;"O3";"LT00002";2013;99.0;0.0;"";0
48567;"O3";"LT00003";2013;89.0;0.0;"";0
48568;"O3";"LT00041";2013;86.0;0.0;"";0
48569;"O3";"LT00012";2013;92.0;0.0;"";0
48570;"O3";"LT00033";2013;69.0;0.0;"";0
48571;"O3";"LT00022";2013;81.0;0.0;"";0
48572;"O3";"LU0101A";2013;95.0;0.0;"";0
48573;"O3";"LV00RP5";2013;94.0;0.0;"";0
48574;"O3";"LV0RKE2";2013;104.0;0.0;"";0
48575;"O3";"LV000L1";2013;86.0;0.0;"";0
48576;"O3";"MT00005";2013;103.0;0.0;"";0
48577;"O3";"NL00404";2013;92.0;0.0;"";0
48578;"O3";"NL00446";2013;95.0;0.0;"";0
48579;"O3";"NL00003";2013;95.0;0.0;"";0
48580;"O3";"NL00012";2013;87.0;0.0;"";0
48581;"O3";"NL00014";2013;93.0;0.0;"";0
48582;"O3";"NL00418";2013;94.0;0.0;"";0
48583;"O3";"NL00639";2013;91.0;0.0;"";0
48584;"O3";"NL00643";2013;100.0;0.0;"";0
48585;"O3";"NL00236";2013;98.0;0.0;"";0
48586;"O3";"NL00938";2013;96.0;0.0;"";0
48587;"O3";"NL00137";2013;111.0;0.0;"";0
48588;"O3";"NL00241";2013;102.0;0.0;"";0
48589;"O3";"NL00742";2013;103.0;0.0;"";0
48590;"O3";"NL00433";2013;87.0;0.0;"";0
48591;"O3";"NL00537";2013;78.0;0.0;"";0
48592;"O3";"NL00701";2013;97.0;0.0;"";0
48593;"O3";"NL00442";2013;98.0;0.0;"";0
